pitch_mean,pitch_std,pitch_range,energy_mean,energy_std,speaking_rate,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,emotion
217.3073,41.9715,225.27026,0.0008049718,0.0010513539,2.305364775947361,-763.65875,29.610485,3.9996672,6.993894,-8.928644,-5.1510024,-10.218676,-5.1839366,-8.073641,-3.3086326,-10.374905,-2.9833915,-5.2599583,calm
195.54689,56.217728,225.71956,0.0009321799,0.0013525697,2.943488368203636,-771.90704,39.80043,5.744032,0.5758148,-6.315733,-3.054692,-12.763923,-4.0931196,-4.5880966,-1.2855582,-6.2236905,-2.0848343,-3.742344,calm
202.76512,52.84377,241.74132,0.001458494,0.0016585815,2.3869908995971953,-736.67505,34.811707,6.3876586,3.4933228,-10.142244,-4.334953,-15.537207,-2.359202,-8.390368,-3.453748,-7.235337,-3.530103,-5.5747523,calm
159.37108,91.80218,246.75977,0.010551081,0.013262386,4.859939250759366,-527.58636,22.456684,-15.895561,12.292683,-22.412298,-6.427868,-15.42944,-4.5899186,-6.5922327,-6.8950257,-0.3556043,-5.73091,-3.1073399,happy
181.58194,88.03577,244.01123,0.01017249,0.012753675,4.086775874399755,-548.0972,26.394112,-15.075268,2.774965,-16.17084,-7.293372,-12.372964,-3.107543,-6.110083,-5.8968844,-6.160305,-8.185624,-3.2268527,happy
223.74004,54.91839,242.43494,0.0062253284,0.009056513,1.7629235148287576,-590.66547,22.936487,-10.250006,3.9602706,-15.503655,-12.970217,-19.405735,-3.4390562,-9.768799,-6.8240075,-4.8328915,-4.6719356,-8.075818,happy
201.88643,69.619156,239.5178,0.0069379583,0.0090356385,3.169914628435575,-588.6107,23.074993,-10.914702,2.5207214,-14.939221,-9.675681,-15.888687,-7.2891264,-9.303475,-8.358203,-6.1457367,-7.023601,-7.6120853,happy
132.47722,81.43269,245.12361,0.025193995,0.031710938,4.508760588128036,-442.4983,11.729103,-34.023464,2.2556384,-27.886938,-9.542468,-12.8850565,-10.105034,-3.0134516,-10.120222,5.464761,2.3025844,11.170509,happy
164.33023,87.393005,244.02376,0.020578949,0.026107464,5.084207181442644,-451.44196,11.019691,-31.73993,3.9664583,-26.601692,-6.3613014,-18.079237,-5.937723,-7.334697,-8.158587,-1.0367863,-6.95448,2.9585505,happy
131.89902,81.318665,227.47577,0.029026521,0.03785893,3.648505578630181,-438.60165,3.9991643,-41.713367,5.3924103,-29.350866,-11.986772,-19.817778,-8.450635,-4.250375,-9.150434,3.6998978,2.206896,10.524854,happy
130.2805,70.84988,228.02095,0.025779251,0.032638703,4.281437626478016,-460.9372,7.1232176,-33.183426,6.1678395,-25.621262,-10.930388,-17.544119,-11.654614,-6.9379177,-8.6273575,5.5055747,10.283451,11.497441,happy
168.37141,79.26223,227.52951,0.0016618823,0.001965943,4.01384777482314,-696.8244,43.773735,11.321824,11.754995,-10.5797,-4.9879866,-13.103261,-3.6315942,-8.146716,-1.4120821,-4.86332,-1.0530419,-2.9046123,sad
191.89676,62.862297,216.83017,0.002339643,0.0028396018,2.497485171181796,-696.9926,43.150524,4.6349673,4.653166,-10.581664,-4.8162913,-13.08467,-3.087377,-9.088864,-4.6570687,-7.6187224,-4.327054,-3.3854017,sad
152.70412,95.6562,245.91447,0.0017237522,0.0023674604,2.774983523535329,-672.91113,31.095251,4.6473947,7.264015,-12.861792,-4.625311,-17.252748,-2.4240634,-7.071337,-3.18572,-6.591911,-1.6685144,-5.403198,sad
144.80864,92.00185,243.2432,0.0024093057,0.0032827556,2.2618837250397594,-664.92786,38.85033,9.409217,6.4328156,-8.024796,-4.976483,-16.26865,-2.9917574,-7.6709194,-3.1693285,-5.0550528,-1.4718097,-4.6394444,sad
187.26726,80.34302,241.85089,0.0033388066,0.004416635,3.1003245652279223,-607.9915,26.638401,-4.4012246,1.7420458,-14.174477,-5.6739974,-18.757212,-4.640474,-6.121335,-2.290456,-4.530754,-4.8100605,-3.783953,sad
200.15263,77.653305,240.53598,0.0021087558,0.0027423378,3.5418724244797875,-666.989,36.399612,-3.7657478,8.114279,-12.306926,-6.020915,-16.452038,-5.8234615,-3.362474,-3.3549917,-3.2327852,-3.2984924,-0.9188992,sad
202.69272,77.210495,247.22432,0.004362584,0.00615627,2.1796137996798692,-599.5286,30.686134,-6.8191514,0.82964104,-17.001955,-8.26143,-20.332277,-6.9973526,-7.7150393,-6.1769414,-3.8664603,-5.7211823,-5.2025895,sad
219.34148,63.93771,228.2588,0.0064568464,0.008437964,4.098426268350863,-568.5521,26.582811,-15.920629,7.0882792,-24.977482,-9.019448,-24.053438,-9.615019,-5.686322,-11.735724,-0.0047525186,-9.335546,-5.1431193,sad
192.93266,82.83705,246.28938,0.005573211,0.008911782,4.439973637656526,-587.583,24.625978,-5.802764,0.86428905,-15.855924,-3.0540295,-12.814226,-3.9366899,-8.396983,-6.7139516,-7.6973596,-2.610732,-2.2277198,angry
180.81212,89.21684,244.13725,0.0070195557,0.009405349,2.1599730003374957,-568.6293,27.43964,-7.6388555,1.7438464,-17.283781,-2.9855814,-10.838357,-6.126183,-5.171593,-2.0320666,-4.850303,-1.7042873,-2.7672255,angry
194.1904,71.12356,229.88937,0.008500812,0.011562559,3.211078219858512,-544.74615,21.281736,-9.515581,2.9722185,-22.413431,-4.823785,-16.91538,-8.841173,-8.315749,-3.995222,-6.716604,-5.550124,-6.7155857,angry
194.86008,77.73698,244.1216,0.008896443,0.011305443,4.354577910122793,-540.756,23.836903,-14.262131,-2.7651947,-21.58807,-6.6891403,-17.456478,-10.602268,-7.793855,-6.101061,-9.415471,-3.3864946,-3.1843786,angry
159.9716,78.85504,233.77612,0.04974164,0.07190915,4.6828126143264805,-364.0782,21.841112,-31.72035,-3.89322,-31.058826,-4.5546823,-15.225499,-9.249016,-6.545786,-4.805869,0.05663362,-0.21802571,6.149348,angry
147.89679,79.60654,232.49014,0.03592772,0.049107015,4.804323891502352,-389.4008,17.477533,-32.29183,-4.925413,-32.516758,-4.5970263,-17.44899,-7.8283176,-4.4713516,-2.644364,2.6911323,0.92407715,4.6945095,angry
150.3382,82.71626,245.24649,0.049480524,0.06910263,3.8361255132316363,-364.9665,13.695961,-35.99246,-10.219307,-30.906446,-3.822411,-18.820541,-8.717218,-3.4313521,0.056468703,3.3042657,0.7581748,2.4609766,angry
198.55794,88.08777,249.31474,0.034820363,0.04947664,4.086787472861177,-414.60342,19.61913,-24.1048,-5.4551225,-29.888361,-1.7537602,-20.849804,-9.779185,-8.122089,-6.4937253,-3.9327796,-3.6591246,1.828979,angry
128.9846,65.71343,229.52536,0.0045100413,0.0061396286,3.5607648226108566,-624.08215,64.272514,-5.8168254,18.509806,2.0653725,-0.25868186,-0.9970175,-4.3866854,-2.961034,-0.9172117,-0.3863477,0.03565272,0.98299295,neutral
126.5468,71.94116,238.29501,0.0037120476,0.0052142614,4.3645092654894615,-641.7221,66.806046,-0.89302146,22.304731,2.4117672,2.7874496,3.467763,-1.1882188,-1.3573903,1.633553,1.9575974,1.7070823,2.8440225,neutral
125.69504,60.669724,189.301,0.0044745295,0.0058243047,2.618753182512548,-627.0995,72.87061,-0.31102428,19.73258,6.406797,3.2384288,1.4286857,-1.3161827,-2.796884,1.2581619,2.9280288,2.331799,2.559192,neutral
135.6424,71.34061,228.57257,0.004433621,0.0061229146,2.350564686438344,-624.7872,68.151886,0.4002198,19.833124,2.9154878,2.4687328,0.5114217,-4.607929,-0.46142358,-0.33746487,1.9915291,1.6530952,1.6014576,neutral
126.949974,58.557213,206.97081,0.0026716676,0.0036709604,3.0810167355227223,-643.95703,76.734375,2.5150998,19.316387,3.5493448,1.4769762,1.5737144,1.4511918,-2.644357,2.6209378,3.1911373,-0.5933433,2.0388849,calm
121.58751,59.79889,198.29659,0.0030054264,0.003939212,3.361109166024788,-638.5825,65.4157,1.6278155,20.431932,1.9592922,3.9882073,-2.8016908,0.4397305,-2.1395633,0.24012157,4.9125814,-2.1912122,2.5769706,calm
135.09435,60.687904,226.39748,0.0036341527,0.0034478076,2.943488368203636,-599.5298,70.237335,-3.6610599,22.257317,1.5248451,3.890271,-4.35987,-3.0855625,-4.71881,-0.40318763,8.265984,-3.4625494,0.77041703,calm
126.02077,65.48151,213.82974,0.0032874544,0.00421811,3.361109166024788,-637.04694,68.89329,3.9895341,18.46863,5.2075872,1.9109952,0.41306397,-1.3584815,-4.382224,-0.2184405,3.9790974,-1.1115046,1.6672848,calm
126.698875,66.46108,225.57022,0.0032696354,0.0041387943,2.9969689745598203,-639.1653,70.29521,3.1792114,18.212345,2.279064,1.5710347,-0.6155874,1.4884648,-4.1894283,2.6851237,2.8490486,-1.669827,2.176726,calm
143.983,70.81328,223.54514,0.0032981148,0.00430818,4.206306173082927,-629.1382,74.72188,5.599565,20.739637,3.231024,3.236567,1.4048187,0.59831345,-2.4738333,2.178304,3.3757179,-0.97636044,2.7512796,calm
138.9805,62.768276,222.07996,0.004084285,0.0047420287,2.793783830976078,-605.72437,80.23925,7.731042,22.088474,2.4248872,3.7776055,0.42831612,-1.8186344,-3.775533,-2.0764463,3.5932226,-2.0265217,2.217239,calm
138.26523,59.948032,214.07465,0.003320806,0.003145557,4.994970342363592,-619.0818,67.4903,7.0412436,21.429684,4.5177965,6.353398,-4.508485,1.0135503,-1.2588377,-0.055423424,3.7211337,-3.2903953,1.2670952,calm
128.3825,76.4291,229.50372,0.0054322686,0.007537361,4.113488201267101,-601.7146,63.425255,-11.791625,21.98338,1.9978571,-4.1508284,0.68604255,-6.4946966,-1.9626106,3.0178335,0.15142374,1.4646411,1.4502686,happy
126.83856,62.78559,229.41588,0.006459412,0.008883771,3.5963811414763893,-584.0968,62.775375,-7.6138015,20.629402,2.1448526,-0.599132,2.345645,-5.3537803,-0.36679572,1.7276677,2.8756855,0.5662451,0.52192485,happy
140.58513,76.29172,229.50438,0.0051722787,0.006724502,2.0978889991945606,-596.4881,64.972015,-9.719525,22.431955,7.6285367,-1.2239598,-1.6338435,-3.1363208,-2.129948,1.9091412,2.3199983,-0.0023586683,1.6622757,happy
129.09166,74.82199,249.54872,0.0063933195,0.0084811505,4.073541981123498,-583.7806,61.698658,-9.182048,20.939121,5.98605,-4.3886504,-0.22251165,-4.926916,-4.436367,0.2864872,3.1397586,0.07318374,1.942175,happy
128.1841,67.1978,183.92139,0.014335294,0.016980933,3.361109166024788,-519.9002,45.153557,-2.0286098,22.904413,4.62313,2.850758,5.9103036,0.033533793,3.638983,4.2621684,3.798887,5.4989367,2.9766421,happy
128.33237,65.5207,220.75563,0.010569239,0.014305851,3.746262742696589,-523.0056,55.717,-14.194332,23.639679,3.746144,-4.306532,3.6796849,-6.4253893,-0.85406935,4.3933454,0.57584697,0.770385,2.3168254,happy
142.45691,67.54598,221.46938,0.0130759915,0.016521798,3.943412037265244,-486.76917,50.965286,-12.817156,20.651424,2.6317496,-5.8619676,0.42252004,-8.258047,-0.7250549,1.2487541,0.20337416,-0.2093451,0.2965241,happy
124.635445,74.979095,226.28693,0.0098669,0.01300065,3.2640344207266185,-552.02484,48.735626,-13.500687,22.835608,1.7281913,-4.2446046,-0.16216649,-6.6920366,-0.6135122,3.9961262,2.10301,-0.7621845,2.0814161,happy
145.8897,78.29467,224.86032,0.005142997,0.0070391167,4.566861709718853,-605.2439,62.30034,-3.9592402,21.781096,1.6996456,-0.4882597,0.9281539,-4.049045,0.0998548,-1.1126595,-0.27999148,-0.48576564,-1.0198711,sad
147.81252,77.89049,218.68164,0.003671857,0.0047160797,3.632717158912455,-651.52374,65.616264,1.2470055,26.024044,7.8628507,5.9418607,4.719612,-2.772671,5.944488,2.9282584,7.8676095,2.811382,3.185828,sad
112.362045,68.05855,229.76732,0.0046961852,0.0064201914,2.42181143927497,-609.04364,59.129433,-2.332459,21.930552,7.366471,1.6658396,1.4202523,-1.1599885,0.9748976,2.1033971,4.285204,3.3913293,2.0117335,sad
177.84956,81.10722,227.20448,0.0041456786,0.0050811637,4.450956028263571,-609.2884,72.558205,-3.0476308,23.054113,6.294555,2.373969,-0.31194875,-4.3788238,1.4044139,0.41395313,-1.3659968,-0.35920587,-0.014300688,sad
128.59714,79.79495,226.99721,0.008438964,0.013315295,5.198876125308205,-557.36554,53.327435,-1.9144188,19.423056,4.9678082,0.666094,1.2472532,-3.1247158,0.7034472,0.86918163,4.697941,2.3203275,1.2297028,sad
123.55993,74.66913,226.49701,0.008518,0.011792351,4.113488201267101,-551.7592,51.480427,-3.1702287,15.944494,6.793189,0.9704398,1.0384215,-2.9757807,1.6358258,1.5027943,2.3975966,1.862443,0.7278783,sad
145.57541,82.2531,248.75156,0.005998733,0.008477233,3.3928255875596394,-580.857,50.467308,-11.986972,19.88578,2.8218737,-2.782307,-0.87958044,-6.924257,1.4166096,-2.4282734,-2.6594071,0.7011385,-1.0314448,sad
144.3725,77.61161,220.97899,0.006962979,0.006590342,4.655476549855426,-586.8981,61.04092,-5.0627346,23.612745,9.388591,2.1936712,0.19252989,-1.0477961,3.5681949,1.7214965,0.6541949,2.5878134,3.3299303,sad
132.38062,74.08186,237.94165,0.009627868,0.013832515,4.6741820181468245,-517.7758,49.21489,-8.072363,17.514929,-1.6138256,-1.397552,3.1411335,-5.1718574,-1.1300962,0.9880549,-0.55256337,-0.05549541,-0.4564585,angry
136.69301,73.74969,221.53368,0.014551656,0.019610247,4.7174719900100595,-502.96848,46.416206,-11.35951,11.610105,-5.4826674,-2.5780196,2.0467532,-5.7900367,-0.23423825,-1.9135377,-0.59016925,1.2840465,-1.6403798,angry
141.4408,76.79679,230.70992,0.010885586,0.013537536,3.5099561255484306,-535.42865,56.488045,-10.764822,19.442287,1.6569914,-1.7743288,3.774719,-4.2809763,-1.2114403,-1.2194098,1.371447,1.3400913,0.44290096,angry
129.82944,68.33994,218.87074,0.017619697,0.023853645,3.6755610531896092,-493.33102,39.210373,-10.562029,10.856494,-4.229992,-4.1469603,1.4863008,-8.583955,0.57035923,-2.5665505,-1.5313236,1.7850053,-2.5655205,angry
151.80388,89.63296,239.483,0.021103868,0.030331632,3.6755610531896092,-468.3148,31.475489,-14.363631,7.7222977,-7.874579,-3.1975603,-1.4950694,-7.6624303,-3.8669288,-3.4469032,-5.046146,-0.5924601,-5.6639624,angry
151.20212,86.17289,231.37808,0.025494779,0.036290776,5.35170752918353,-440.8373,40.342873,-13.936627,8.831729,-9.100046,-4.1833878,0.6373374,-9.139869,-2.914009,-3.1804345,-2.1145008,-1.5968089,-4.6018634,angry
125.248146,61.99912,213.86766,0.01664239,0.022219522,3.746195270428471,-483.45132,42.383278,-7.8330336,16.930494,3.0945156,-4.0046835,-2.0929878,-4.0715294,-2.1550627,2.2070217,1.3815022,2.2043593,-0.25506094,angry
154.48886,83.148796,248.60144,0.030137151,0.044660613,3.6074785805959277,-423.00803,32.224586,-11.612844,10.626242,-6.337408,-4.836222,-2.2138603,-8.135763,-3.9892075,-3.9503639,-1.1454034,-1.9739504,-6.31348,angry
174.32971,39.594994,176.06125,0.0029916575,0.0036790534,4.01384777482314,-649.16864,53.736103,4.540788,8.276859,-7.213784,-10.180933,-9.044987,-6.800234,-4.481944,-8.113509,-4.13235,-3.4114513,-6.1793566,neutral
166.04385,45.347454,170.88528,0.0031919705,0.0040361043,4.5489513998060005,-658.153,53.948895,4.322564,10.646059,-7.873735,-10.400414,-8.791628,-5.386033,-3.4821312,-7.5530496,-4.398046,-2.9624493,-6.333465,neutral
183.76407,50.62786,218.3277,0.004689152,0.0058563417,2.774983523535329,-619.4272,47.075356,1.8978773,8.349541,-6.525732,-17.131636,-12.588621,-6.433116,-2.160681,-7.4132786,-4.117994,-3.1363156,-7.5341663,neutral
184.28557,45.310165,205.21432,0.004358073,0.0056317016,2.800924305020657,-631.36035,42.052277,3.912092,9.1818695,-7.2022595,-12.692686,-12.249071,-4.832537,-5.94272,-5.7973375,-2.917965,-5.512623,-5.466865,neutral
177.27644,36.98604,231.69391,0.0023382835,0.002863677,3.510015356317184,-695.90234,51.854538,2.017558,7.6530085,-5.788444,-10.686775,-11.019376,-1.5324382,-4.873076,-8.005234,-5.5394154,-2.0302205,-6.860749,calm
184.34929,43.945835,201.37035,0.0033360685,0.0040480415,4.133766086970563,-635.7251,51.209557,4.623275,11.779127,-7.2585444,-13.250731,-7.4120183,-4.11511,-5.970748,-8.416357,-4.055814,-2.8167424,-4.115075,calm
184.43669,47.35327,235.4299,0.0030708737,0.0040160283,1.8402589507237805,-660.0938,41.791054,7.2081122,9.703836,-6.7398033,-15.043558,-11.010296,-6.702592,-5.242943,-9.311989,-3.7457674,-1.7452103,-9.161808,calm
174.355,40.200523,210.37201,0.003954103,0.0050670546,3.8143241494397713,-630.47644,39.895954,5.7588215,10.340245,-5.980328,-12.739796,-12.7454405,-4.286011,-4.0298877,-8.331786,-4.5067286,-2.7272594,-7.9400244,calm
178.75525,53.310406,219.19452,0.0031877717,0.0041727144,3.6170453260992423,-641.68353,45.848515,0.0914895,6.254166,-7.925834,-10.629248,-11.963066,-1.8913971,-5.307098,-7.8838124,-4.9747267,-2.7553453,-5.1567936,calm
168.04124,54.936466,220.79077,0.005304364,0.006411065,3.8097052240582885,-602.62915,50.393974,-2.1295478,12.692573,-3.9500945,-10.847057,-9.795372,-4.0868487,-1.7924093,-10.184187,-6.848685,-0.93873334,-7.5381737,calm
175.44952,39.25976,185.15826,0.0028950751,0.0036990808,3.417623765629878,-661.78217,43.832912,3.688852,6.2120624,-7.2865934,-15.649989,-11.145663,-6.117383,-3.4020388,-9.623438,-6.703029,-0.58721584,-9.4947815,calm
165.3714,39.870186,231.69739,0.0030542552,0.003538809,3.417623765629878,-660.6485,47.16571,2.5103788,5.602011,-5.2357826,-17.646173,-11.250433,-6.3509645,-4.803084,-7.654842,-4.6447587,-1.0462359,-8.138311,calm
187.55019,51.931606,194.42163,0.007151124,0.009285037,3.5099561255484306,-583.63153,32.976368,-10.283764,7.878996,-9.260738,-10.256576,-13.011667,-8.086224,-1.421347,-10.040132,-5.1534305,-0.512956,-6.934823,happy
176.75142,66.84117,233.6698,0.008261559,0.010833272,3.8143241494397713,-557.0798,32.975597,-5.4685516,10.166275,-7.0858665,-8.698732,-11.222106,-3.1823008,-1.5240598,-8.0574,-3.6890357,0.04511351,-6.028703,happy
174.4592,43.0058,154.86133,0.0069645774,0.009181463,3.478668071513388,-568.97925,36.46984,-5.4819393,8.4025135,-6.699379,-13.18617,-12.942837,-7.439682,-3.299222,-8.535045,-6.344936,-1.0629251,-6.9723077,happy
193.82849,52.55786,245.4003,0.007353522,0.009518332,3.269420699519804,-573.24243,31.990625,-8.68243,7.3596573,-7.5567083,-12.688341,-13.86921,-10.021934,-0.7916675,-7.2247977,-7.579396,-1.3852735,-7.4174976,happy
205.6691,61.99351,242.74963,0.012005806,0.015214292,3.4478757438626153,-524.96857,30.037655,-13.828691,5.287598,-9.492754,-10.274491,-14.722439,-9.289043,-0.7626862,-8.628878,-7.0003295,-1.0628437,-7.80673,happy
155.56996,81.32697,248.94066,0.020638717,0.029324299,3.9212940270289196,-444.85986,23.735477,-14.960687,8.322349,-12.353448,-11.892561,-9.367589,-8.039176,-0.021688428,-8.065314,-5.43966,0.81743985,-6.291046,happy
214.97809,52.49962,235.77948,0.013812589,0.017098911,2.6522121106635503,-510.32428,23.847656,-8.920977,4.9968395,-13.554469,-17.191753,-15.505567,-10.268179,-3.2908335,-11.864779,-7.438216,-3.7783535,-8.02789,happy
190.12416,54.75403,214.27722,0.011104382,0.0145196,3.680517901447561,-526.3311,30.501787,-10.215351,5.8615117,-10.512331,-13.511838,-12.692576,-8.857039,0.8008056,-7.1800804,-6.9175277,0.30564305,-10.939534,happy
183.24811,51.25068,204.73438,0.003293648,0.00438697,4.201386457530985,-656.62585,38.28498,1.5461184,9.0748,-8.620419,-7.389123,-15.3352785,-2.219667,-5.2908144,-7.444243,-4.770593,-0.0036471912,-8.127076,sad
195.00958,49.91621,216.63058,0.0029545086,0.0037445007,4.949133901567226,-654.60815,54.619663,3.0600455,8.949588,-9.970477,-12.687472,-15.354859,-5.710082,-3.9526267,-9.351509,-5.0917645,0.80347836,-7.800929,sad
184.49059,48.787395,209.047,0.0033730515,0.004224836,3.2320264438527224,-669.6757,42.3965,2.203758,9.226609,-2.5442572,-11.023959,-14.407341,-5.729155,-1.979174,-8.944309,-6.4586024,-0.43412793,-7.441078,sad
189.00087,37.830894,179.20529,0.0030425375,0.0036334842,2.854288568574283,-679.7957,43.088097,5.884,10.074546,-3.8711832,-13.079404,-14.511475,-5.4902544,-4.7505956,-9.014863,-6.560615,-1.8202312,-6.708098,sad
199.8081,47.50716,240.30302,0.0043747327,0.00549255,4.01384777482314,-593.86017,45.10752,-13.097842,13.272417,-9.479207,-17.238691,-24.453165,-9.536557,-1.6094321,-12.783019,-4.8209925,3.8676724,-12.61532,sad
209.28699,59.09556,217.0652,0.0035871775,0.004436604,5.257882716353659,-622.4979,42.942657,-6.0106287,8.79875,-6.473143,-13.193681,-18.451576,-7.9262505,0.38092977,-10.765011,-8.281144,5.3984666,-9.9622,sad
224.42584,42.5306,242.50723,0.0053219735,0.006777498,6.200649130455845,-607.52576,45.48171,-1.3925536,8.19391,-10.233915,-19.473074,-18.900085,-12.466662,-4.37734,-11.371509,-8.430668,0.07387693,-12.097695,sad
210.64717,57.606247,248.5679,0.005912428,0.0068511576,5.35179703309752,-580.3336,44.84092,-8.781911,9.45112,-8.653005,-22.744831,-21.446495,-4.6761923,-2.6509216,-13.254269,-6.837342,3.0095809,-8.622945,sad
176.97679,66.52504,241.27962,0.012762761,0.016077269,4.5332200028332625,-501.5216,33.156708,-3.0735624,6.212813,-11.687865,-5.448013,-10.851123,-9.83812,0.61980283,-5.9175563,-3.684104,-0.2017519,-6.1103544,angry
181.58302,71.632515,248.3995,0.015622624,0.021981452,4.495504495504496,-476.3754,32.096592,-4.913113,3.2521706,-11.452247,-6.020774,-7.3802123,-14.197226,0.15286265,-6.585488,-6.081258,0.86751646,-6.0551944,angry
185.20369,55.41582,245.56364,0.011961943,0.015588665,2.56151641771929,-531.35126,28.876137,-3.909083,-1.2318199,-12.261795,-6.2293077,-13.821041,-13.465743,-4.144752,-5.8244905,-8.274013,-2.097565,-7.560026,angry
180.72643,65.647934,247.34998,0.01797994,0.022968661,3.8422746265789347,-479.89304,29.851961,-3.1805778,6.6105123,-11.622428,-7.6342425,-13.475418,-13.492513,-1.6546072,-6.89435,-7.802589,0.94650084,-7.6078234,angry
180.64943,75.19125,245.30725,0.025969328,0.037063215,3.5258377799814267,-419.0517,26.59362,-7.8739266,2.277513,-17.331602,-6.614464,-9.631223,-12.984586,0.29043096,-8.322159,-4.384778,-0.7940792,-7.4396563,angry
176.96263,72.23272,246.7456,0.038819406,0.063807495,3.211078219858512,-406.9072,19.893427,-17.531746,1.6764101,-18.276373,-7.3043895,-11.305352,-16.930761,2.2555144,-7.935564,-5.707692,-1.8297129,-8.229218,angry
172.25345,76.53319,249.86366,0.03995913,0.055592448,2.6289413581768293,-426.7707,17.514496,-16.250145,3.5370352,-17.88578,-4.9063,-10.740416,-18.151072,3.3556993,-9.175204,-6.3597035,-3.9746356,-8.474584,angry
183.58908,81.19327,245.83405,0.029631015,0.041419104,3.1935147085917825,-434.76813,20.933636,-12.486872,2.0135958,-16.398481,-6.0747514,-9.217837,-16.240541,3.9080791,-8.384557,-4.0420094,-1.3969251,-8.716843,angry
111.94344,63.29254,237.54932,0.0040589967,0.00530448,3.127290495968727,-627.7512,70.229454,6.396615,24.430525,9.892731,10.704897,-0.120880604,-8.426884,5.730924,-0.07099222,0.17734362,6.0619264,1.9063941,neutral
122.037,62.27668,235.5152,0.003978423,0.0055624023,2.5688597117168546,-637.2855,65.37573,4.346306,23.225426,7.164968,9.915258,4.273854,-5.7095714,3.3448658,2.507864,-0.0008424195,6.846492,1.2759823,neutral
119.77859,61.23477,218.64334,0.0048266337,0.0063862517,2.2834308548594264,-625.9272,67.73696,5.726541,21.640936,6.5139866,10.856211,1.6528891,-10.535369,3.1549804,-0.6001157,-1.1259873,6.430248,-1.410036,neutral
116.13066,63.595287,183.42117,0.0046645915,0.0064541646,2.5935665141745616,-614.69995,64.87357,3.3176072,21.031202,5.9060373,12.729552,1.1216191,-11.318972,5.050585,1.1535498,0.48276755,6.528674,-1.5482831,neutral
118.32538,65.104935,245.04526,0.0036727842,0.005307697,3.1397174254317113,-641.3141,61.050743,4.3458886,18.856123,10.105087,9.847936,-0.43699902,-4.2395716,3.3384132,1.6396034,-0.14316253,6.6557946,0.22411178,calm
96.27807,49.669144,223.7449,0.004487309,0.006104732,3.3928255875596394,-636.7169,63.299,12.29455,22.33117,10.727156,9.537971,2.1299117,-4.628158,3.8974183,1.2710011,-0.40580183,7.2780266,-0.7178913,calm
95.95648,45.66413,207.57802,0.0046147685,0.0060378574,2.675853764591765,-631.7317,66.31501,15.615926,22.551105,9.129902,13.049572,1.3740454,-4.5495887,4.842964,-2.0625489,1.2383173,3.528281,-1.4995921,calm
105.61859,53.465385,221.54175,0.0050478815,0.0061311526,2.6522121106635503,-621.3742,68.03865,10.552358,19.53516,7.8267007,11.169081,-1.9238739,-9.342345,6.2251368,-1.2196097,-1.8014538,5.223279,-2.3423944,calm
100.40061,51.46173,222.81216,0.0039141765,0.0048024864,2.325243423920942,-628.7036,65.78228,9.164002,29.611446,13.210885,14.510886,-1.6018549,-5.5583997,7.331332,0.42110267,-1.7235177,3.2873743,-0.42758065,calm
101.40447,54.70977,214.7957,0.0028783267,0.003770515,2.497485171181796,-667.9814,71.570984,14.524632,27.561705,8.268283,13.204013,4.8135266,-0.66868085,3.4883058,0.4472349,1.1533561,5.4983587,0.49995837,calm
106.37773,52.977158,221.83215,0.0044104415,0.005728188,2.8666829546379997,-625.4086,61.858067,15.934369,26.946651,11.388836,9.84828,-3.2203078,-4.7539186,5.931199,-2.3740356,-1.9007429,6.5529056,-4.5856614,calm
108.897766,63.506214,183.21432,0.0032556886,0.004229462,2.8273546562996996,-665.24304,73.299706,16.118647,22.14166,10.622058,16.977295,3.0803506,-6.0894456,5.9103165,0.98796535,1.4818394,7.116773,-1.9868275,calm
128.20076,62.939667,241.55157,0.0057312436,0.008141589,2.017218399913548,-595.34766,57.44768,4.222608,16.695513,7.7612877,8.016776,-4.449898,-5.7314706,0.8541309,0.3447177,-1.9459136,4.759245,-2.0213733,happy
120.74643,58.18148,217.96414,0.007660368,0.010466423,3.958296518819579,-567.5454,51.523067,-2.1315153,18.535471,6.9815702,6.460765,-5.9658504,-8.091122,4.542404,2.201833,-6.035101,6.0385213,-2.4304624,happy
136.37138,69.556725,244.15051,0.009512495,0.013924156,2.3053509356482897,-567.4491,50.518127,-2.918383,17.775866,2.746012,5.235426,-3.3699207,-10.789109,1.0697129,-0.30654046,-3.2109282,6.2052913,-3.8634248,happy
157.74768,72.765205,229.32982,0.00840192,0.0114034405,3.1100901219296695,-539.46063,58.450523,-5.164917,16.033665,0.95941514,9.636192,-14.374349,-13.123285,1.0588518,0.35116783,-5.792477,6.5702777,-3.194889,happy
187.52826,79.73897,248.21921,0.019035028,0.028166076,3.211078219858512,-492.06296,39.41119,-0.5695997,5.0196424,-3.1742654,-0.34806934,-5.9309177,-4.970277,-2.9931462,2.666478,-4.6475816,0.7479302,-5.9763846,happy
182.59761,82.33933,243.1303,0.029224807,0.04648786,3.6548594401973626,-407.48587,30.264143,-5.8908324,3.7888606,-1.7651819,0.94446003,-7.230883,-6.9721756,-3.822887,-0.63557744,-5.9650474,-0.6677174,-6.9130263,happy
